genre,lyric
발라드,세상이 어두워지고 조용히 비가 내리면 여전히 그대로 오늘도 어김없이 난 벗어나질 못하네 너의 생각 안에서 이제 끝이라는 걸 알지만 미련이란 걸 알지만 이제 아닐 걸 알지만 그까짓 자존심에 널 잡지 못했던 내가 조금 아쉬울 뿐이니까 비가 오는 날엔 나를 찾아와 밤을 새워 괴롭히다 비가 그쳐가면 너도 따라서 서서히 조금씩 그쳐가겠지 취했나 봐 그만 마셔야 될 것 같애 비가 떨어지니까 나도 떨어질 것 같애 뭐 네가 보고 싶다거나 그런 건 아냐 다만 우리가 가진 시간이 좀 날카로울 뿐 참 좋아했었던 이런 날이면 아직 너무 생생한 기억을 꺼내놓고 추억이란 덫에 일부러 발을 들여놔 벗어나려고 발버둥조차 치지 않아 이제 너를 다 지워냈지만 모두 다 비워냈지만 또다시 비가 내리면 힘들게 숨겨놨던 너의 모든 기억들이 다시 돌아와 널 찾나 봐 비가 오는 날엔 나를 찾아와 밤을 새워 괴롭히다 비가 그쳐가면 너도 따라서 서서히 조금씩 그쳐가겠지 너에게로 이젠 돌아갈 길은 없지만 지금 행복한 너를 보며 난 그래도 웃어볼게 널 잡을 수 있었던 힘이 내겐 없었으니까 어차피 끝나버린 걸 이제 와 어쩌겠어 뒤늦게 후회나 하는 거지 덜 떨어진 애처럼 비는 항상 오니까 계속 반복되겠지 그치고 나면 그제서야 나도 그치겠지 비는 항상 오니까 계속 반복되겠지 그치고 나면 그제서야 나도 그치겠지 
발라드,ah ah ah ah ah ah ah ah ah ah ah ah 키만 훌쩍 커버린 어른아이 같아 진심이 없는 네 말에 감당하지 못 할 감정을 택했잖아 그래 too late 상처를 되돌리기엔 늦어버렸어 미쳤다 해도 뭐 어때 ah ah ah ah cause i can t control myself ah ah ah ah 네 앞에선 모든 게 잘 통제가 안 돼 다 터질 것만 같아 cause i can t control myself 반복되는 bad days 비참해 바닥난 감정 헛돌기만 해 헐거운 반지처럼 상관없어 사랑이 다 이럴 텐데 미쳤다 해도 뭐 어때 ah ah ah ah cause i can t control myself ah ah ah ah 네 앞에선 모든 게 잘 통제가 안 돼 다 터질 것만 같아 cause i can t control myself ah ha ha ha feels like heaven feels like hell ah ha ha ha 그마저도 i don t care ah 난 또다시 네게 되돌아갈 텐데 미쳤다 해도 뭐 어때 ah ah ah ah cause i can t control myself ah ah ah ah 네 앞에선 모든 게 잘 통제가 안 돼 다 터질 것만 같아 cause i can t control myself ah ah ah ah ah ah ah ah 네 앞에선 모든 게 잘 통제가 안 돼 다 터질 것만 같아 cause i can t control myself
발라드,언제부턴가 불쑥 내 습관이 돼버린 너 혹시나 이런 맘이 어쩌면 부담일까 널 주저했어 언제부턴가 점점 내 하루에 스며든 너 아침을 깨우는 네 생각에 어느샌가 거리엔 어둠이 젖어 들고 취기를 빌려 오늘 너에게 고백할 거야 하루하루 네가 좋다고 괜히 어색할까 혼자 애만 태우다 끝끝내 망설여왔던 순간 알잖아 나 무뚝뚝하고 말도 없는 걸 서툰 표현이 쑥스러워서 괜히 쓰다 지울 문자만 바라보다 멋쩍은 쓴웃음만 언제부턴가 가끔 너와 마주칠 때마다 한참을 머뭇거린 어설픈 손 인사만 오늘 밤도 후회로 잦아들고 취기를 빌려 오늘 너에게 고백할 거야 하루하루 보고 싶다고 괜히 어색할까 혼자 애만 태우다 수없이 연습해왔던 그 말 알잖아 나 무뚝뚝하고 말도 없는 걸 서툰 표현이 쑥스러워서 괜히 쓰다 지울 문자만 바라보다 멋쩍은 쓴웃음만 첫눈을 빌려 오늘은 꼭 고백할 거야 작은 너를 품에 안고서 눈을 마주하고 너무 사랑한다고 함께 하고 싶다고 
발라드,처음 널 만나는 날 노란 세 송이 장미를 들고 룰루랄라 신촌을 향하는 내 가슴은 마냥 두근두근 생머리 휘날리며 나를 향해 손을 흔드는 너 머리에서 발 끝까지 나를 사로잡네 이야에로 니가 좋아 너무 좋아 내 모든걸 주고 싶어 너에게만은 내 마음 난 꾸미고 싶지 않아 언제까지 너와 함께 있을 거야 예 룰루랄라 신촌을 누비는 내 마음은 마냥 이야에로 여보세요 나의 천사 어떻게 내 마음을 훔쳤나요 괜찮아요 나의 천사 가져간 내 마음을 고이 간직해줘요 니가 좋아 너무 좋아 내 모든걸 주고 싶어 너에게만은 내 마음 난 꾸미고 싶지 않아 니가 좋아 너무 좋아 내 모든걸 주고 싶어 너에게만은 내 마음 난 꾸미고 싶지 않아 언제까지 너와 함께 있을 거야 음 
발라드,늘 똑같은 일로 싸우다 지친 우리 끝날 때 됐나 봐 너답지 않던 모습 더는 지켜보기 힘들었어 다시 주워 담기 힘든 말들 쏟아내고 집에 돌아왔어 그날에 나는 맘이 편했을까 다신 안 보겠단 각오로 니가 못한 숙제 한 거잖아 나는 사랑이 필요해 이만큼 아프면 충분해 니가 핀 담배만큼 난 울었어 니가 가장 듣기 싫어했던 얘기들만 뱉어내고 왔어 그날에 나는 맘이 편했을까 다신 안 보겠단 각오로 니가 못한 숙제 한 거잖아 나는 사랑이 필요해 이만큼 아프면 충분해 니가 핀 담배만큼 난 울었어 상처받았다고 말하지 말아줘 나를 더욱더 사랑해줬더라면 아니 처음부터 만나지 말았다면 행복했을까 정말 널 미워해서 이랬을까 이렇게까지 해서라도 우릴 되돌리고 싶었는데 나를 떠나는 이유가 너는 필요했던 거니까 내가 그 이유를 만들어줄게 미안한 마음들 갖지 않도록 
발라드,나 그댈 위해 시 한 편을 쓰겠어 나 그대에게 못다 한 얘기 많아 차마 그때 하지 못 했었던 오래된 내 마음일지라도 받아주길 바래요 사랑한다고 그댈 향해 말을 건넬 수 있다면 떠오르는 말 단 한마디지만 종이 위에 덧없는 꾸밈을 더해 볼품없는 솜씨로 시 한 편을 쓰겠어 사랑해요 이 말도 부족해요 내 마음 다 담을 수 없죠 나 그댈 위해 시 한 편을 쓰겠어 나 그대에게 못다 한 얘기 많아 차마 그때 하지 못 했었던 오래된 내 마음일지라도 받아주길 바래요 사랑한다고 라라라라라라 사랑해요 이 말도 부족해요 내 마음 다 담을 수 없죠 그대도 나와 같은 마음이라면 그대도 나를 아직 사랑한다면 부디 가던 길 잠시 멈추고 다시 한번만 돌아 봐줘요 기다리는 나를요 사랑해요 이미 늦어버린 마음이라 더 이상은 보잘것없어도 알아주길 바래요 사랑한다고 라라라라라라 너무 멀리 돌아온 듯해 라라라라라라 그댄 어디쯤에 있나요 
발라드,흐르는 저 하늘을 물어 채는 범처럼 태산에 날아들어 숨어드는 새처럼 동산을 뛰고 뛰어가는 강아지처럼 온 산에 풍물 막을 내리네 바람은 지친 끝에 밤에 몸을 뉘이네 별빛은 아뜩하니 은하수를 내리네 차가운 밤하늘에 세상이 젖어 가네 그리워 홀로 타령을 하자 흘러가라 사랑사랑아 덧없이 피고 떨어지는 꽃송아 애닯구나 가락가락아 눈물에 떨어진 별을 헤네 푸른 달아 오랜 고운 내 달아 비친 내 손에 내려다오 은색 소매 내 곁에 두른 채로 한 번만 타는 입을 축여다오 푸른 달아 다시 없을 내 달아 뻗은 손끝에 닿아다오 달빛만이 흘러 바다가 되고 지쳐 전하지 못하는 수월가 고요한 바다 위로 내 노래가 떠 간다 소리도 부끄러워 숨죽이고 떠 간다 달빛에 젖은 몸을 내놓고서 떠 간다 한낮이 비쳐 오를 때까지 달아 달아 애달픈 달아 피었다 이내 숨어 버릴 허상아 시리구나 세월세월아 나날을 헤면서 현을 뜯네 푸른 달아 오랜 고운 내 달아 비친 내 손에 내려다오 은색 소매 내 곁에 두른 채로 한 번만 타는 입을 축여다오 푸른 달아 다시 없을 내 달아 뻗은 손끝에 닿아다오 달빛만이 흘러 바다가 되고 지쳐 전하지 못하는 수월가 서로 가자 굽이굽이 쳐 가자 하늘에 닿을 너머까지 밤아 가라 훠이훠이 가거라 산 위에 걸린 저 달은 태평가 서로 가자 굽이굽이 쳐 가자 새벽에 닿을 너머까지 달빛만이 흘러 바다가 되고 지쳐 전하지 못하는 수월가 하늘을 보며 그리는 풍류가 손으로 잡을 수 없는 수월가 
발라드,있잖아 문득 중요한 일을 까먹은 듯한 그런 기분 건망증처럼 그래 나도 문득 아직 못다한 얘기가 자꾸 맴돌아 혼잣말처럼 우리 밤새 서로 미루다 끝내 하지 못한 말 그대 모르게 연습했었던 말 뭐가 그렇게 두려웠는지 더 멀어질까 못한 말 지금이라도 전한다면 잊혀지게 될까 널 잊을 수 있을까 이젠 혹시 부담될까 네 안부조차 모르는 게 널 위한 배려라 날 위한 배려라 믿었었나 봐 우리 밤새 서로 미루다 끝내 하지 못한 말 그대 모르게 연습했었던 말 뭐가 그렇게 두려웠는지 더 멀어질까 못한 말 지금이라도 전한다면 잊혀지게 될까 널 잊을 수 있을까 잘 지내도 돼 영영 못 잊어도 돼 또 다신 너를 보낼 수가 없어 밤새 서로 미루다 끝내 하지 못한 말 수백 번 넘게 꾹 삼켰던 그 말 먼저 다가오기를 기다린 어리석었던 우리의 모든 걸 바꿀 수 있었던 하고 싶었던 말 꼭 듣고 싶었던 말 stay 
발라드,당신은 날 설레게 만들어 조용한 내 마음 자꾸만 춤추게 해 얼마나 얼마나 날 떨리게 하는지 당신이 이 밤을 항상 잠 못 들게 해 매일 같은 밤 너를 생각하면서 유치한 노랠 들으며 심장이 춤을 추면서 오오 난 너를 기다리면서 유치한 노랠 부르며 심장이 춤을 추면서 워 나를 떨리게 하나요 그대 왜 나를 설레게 하나요 자꾸만 오늘도 잠 못 이루는 이 밤 아름다운 그대 나를 아프게 하나요 웃는 그대 왜 자꾸 설레게 하나요 하염없이 오늘 밤 잠이 오질 않네요 보고 싶은 그대여 당신이 날 힘들게 만들어 갑자기 내 마음 자꾸만 멍들게 해 얼마나 얼마나 잠 못 들게 하는지 고요한 내 마음 항상 시끄럽게 해 매일 같은 밤 너를 생각하면서 유치한 노랠 들으며 심장이 춤을 추면서 워 난 너를 기다리면서 유치한 노랠 부르며 심장이 춤을 추면서 워 나를 떨리게 하나요 그대 왜 나를 설레게 하나요 자꾸만 오늘도 잠 못 이루는 이 밤 아름다운 그대 나를 아프게 하나요 웃는 그대 왜 자꾸 설레게 하나요 하염없이 오늘 밤 잠이 오질 않네요 보고 싶은 그대여 매일 밤 너를 생각하면서 유치한 노랠 들으며 심장이 춤을 추면서 워오 난 너를 기다리면서 유치한 노랠 부르며 심장이 춤을 추면서 워 나를 떨리게 하나요 그대 왜 나를 설레게 하나요 자꾸만 오늘도 잠 못 이루는 이 밤 아름다운 그대여 나를 아프게 하나요 웃는 그대 왜 자꾸 설레게 하나요 하염없이 오늘 밤 잠이 오질 않네요 보고 싶은 그대여 
발라드,오늘은 힘이 없어 보여요 무엇이 그댈 힘들고 지치게 했나요 혼자라고 느끼지는 말아요 자기탓이라 생각지도 말아요 선물 같은 사람아 아름다운 사람 이젠 다시 울지 말아요 다음생이 있다면 당신을 만나서 다시 사랑할래요 당신과 함께한 그 모든 순간이 꿈처럼 아름다운데 난 그대여서 행복한데 당신을 항상 난 지켜줄게요 그대만 보는 강아지처럼 세월이 그댈 변하게 해도 내 눈엔 처음 본 기억 그대로인 거죠 세상 가장 아름답고 맑았던 그 미소 잊혀지지 않으니까요 이 힘든 세상 당신과 함께한다면 살아갈만한 곳인 걸요 다음생이 있다면 당신을 만나서 다시 사랑할래요 당신을 알게 된 이 모든 시간이 꿈처럼 너무 짧은데 난 그대여서 행복한데 당신과 함께 난 늙어갈래요 세월이 우릴 갈라 놓아도 이 별에 온 것은 당신을 찾게 된 것은 행운이었죠 당신의 입술과 당신의 미소를 닮아갈 수 있다는게 내 눈에 담는다는게 그 미소 영원히 지켜줄게요 이 별을 떠나는 날까지 
발라드,어두운 불빛아래 촛불 하나 와인 잔에 담긴 약속하나 항상 너의 곁에서 널 지켜줄거야 날 믿어준 너였잖아 나 바라는 건 오직 하나 영원한 행복을 꿈꾸지만 화려하지 않아도 꿈같진 않아도 너만 있어주면 돼 걱정 마 i believe 언제나 i believe 이 순간을 잊지 않을게 내 품에 i believe 안긴 너의 미소가 영원히 빛을 잃어 가지 않게 cause your love is so sweet you are my everything 첫날 밤에 단 꿈에 젖어 하는 말이 아냐 난 변하지 않아 오직 너만 바라볼거야 oh you re light of my life you are the one in my life 내 모든걸 다 잃는대도 후회하지 않아 오직 너를 위한 변하지 않는 사랑으로 나 바라는 건 오직 하나 영원한 행복을 꿈꾸지만 화려하지 않아도 꿈같진 않아도 너만 있어주면 돼 약속해 i believe 힘들 땐 i believe 너의 그늘이 되어줄게 내품에 i believe 안긴 너의 미소가 영원히 빛을 잃어 가지 않게 cause your love is so sweet you are my everything 첫날 밤에 단 꿈에 젖어 하는 말이 아냐 난 변하지 않아 오직 너만 바라볼거야 oh you re light of my life you are the one in my life 내 모든걸 다 잃는대도 후회하지 않아 오직 너를 위한 변하지 않는 사랑으로 you re light of my life you are the one in my life 내 모든걸 다 잃는대도 후회하지 않아 오직 너를 위한 변하지 않는 사랑으로 all i ever want is your love 
발라드,하루만 더 우리 이별을 늦춘다면 어땠을까 그럴 일 없다는 걸 나는 알면서도 아직 널 보낼 수가 없나봐 한번만 나 이렇게 널 불러볼게 오늘까지만 그리워할게 끝이 보이지않아 내 사랑은 가슴깊이 이별을 남기고 새까맣게 흉터가 되어도 또 다시 너를 그리워해 내 전부인 널 단 하루만 더 너를 사랑할게 단 한순간도 못 잊어 너 없는 세상이 너무나 아파서 무너져가 다시 돌아와줘 시간에 기대어 애써봐도 이별은 왜 계속 선명해질까 잘 지내란 인사 못할 것 같아 오늘까지만 눈물 흘릴게 oh 혼자 남은 내 맘을 이해해줘 네 흔적이 그대로 남아서 내 입술이 추억을 부르고 여전히 너를 사랑한다 내 전부인 널 단 하루만 더 너를 사랑할게 단 한순간도 못 잊어 너 없는 세상이 너무나 아파서 무너져가 다시 돌아와줘 시간에 기대어 애써봐도 이별은 왜 계속 선명해질까 우리의 이별 끝에 아직도 서있어 지금도 네게 하고 픈 말 뜨겁게 널 사랑한다고 단 한순간도 못 보내 너 없는 세상이 너무나 아파 목이 메어와 정말 끝난거니 참 행복했었던 그때 우린 추억마저 사라지고 있잖아 
